256 192
0.054715 -0.140388 0.162381
0.054280 -0.140084 0.160899
0.054095 -0.140511 0.160022
0.053910 -0.140932 0.159148
0.053547 -0.140809 0.157851
0.053398 -0.141324 0.157068
0.053035 -0.141181 0.155782
0.052708 -0.141136 0.154584
0.052381 -0.141080 0.153392
0.052089 -0.141125 0.152288
0.051940 -0.141605 0.151521
0.051507 -0.141186 0.150093
0.051286 -0.141428 0.149168
0.050888 -0.141097 0.147833
0.050597 -0.141095 0.146752
0.050235 -0.140855 0.145510
0.049909 -0.140718 0.144356
0.049582 -0.140570 0.143207
0.049433 -0.140991 0.142468
0.049214 -0.141175 0.141570
0.049208 -0.142053 0.141157
0.049130 -0.142697 0.140585
0.049017 -0.143219 0.139934
0.049011 -0.144095 0.139523
0.048863 -0.144493 0.138795
0.048856 -0.145367 0.138385
0.049099 -0.147083 0.138527
0.049092 -0.147961 0.138116
0.049086 -0.148838 0.137704
0.048867 -0.148982 0.136825
0.048541 -0.148751 0.135715
0.048144 -0.148262 0.134455
0.047996 -0.148628 0.133741
0.045895 -0.142139 0.128797
0.045286 -0.140837 0.127107
0.052769 -0.168180 0.142847
0.072178 0.082727 0.329156
0.075351 0.083452 0.341409
0.072522 0.080476 0.329454
0.073308 0.079701 0.332068
0.072793 0.078161 0.329451
0.072640 0.076837 0.328288
0.072992 0.075788 0.329150
0.073200 0.074653 0.329430
0.073408 0.073511 0.329706
0.073616 0.072361 0.329979
0.073823 0.071205 0.330249
0.073887 0.069976 0.329944
0.074022 0.068777 0.329923
0.074157 0.067572 0.329899
0.074220 0.066334 0.329589
0.074356 0.065122 0.329562
0.074419 0.063877 0.329249
0.074554 0.062657 0.329218
0.074689 0.061432 0.329185
0.074752 0.060178 0.328868
0.074815 0.058922 0.328550
0.074951 0.057685 0.328511
0.075158 0.056464 0.328750
0.075293 0.055216 0.328707
0.075356 0.053947 0.328382
0.075347 0.052658 0.327778
0.075337 0.051369 0.327173
0.075544 0.050123 0.327401
0.075535 0.048831 0.326795
0.075526 0.047539 0.326189
0.075517 0.046247 0.325583
0.075579 0.044964 0.325252
0.075642 0.043680 0.324920
0.075777 0.042399 0.324861
0.075840 0.041109 0.324527
0.075903 0.039816 0.324191
0.075749 0.038509 0.323037
0.075884 0.037217 0.322972
0.076091 0.035923 0.323177
0.076225 0.034620 0.323108
0.076072 0.033317 0.321955
0.075991 0.032017 0.321075
0.075982 0.030715 0.320464
0.076044 0.029409 0.320122
0.076323 0.028084 0.320584
0.076313 0.026777 0.319971
0.076592 0.025438 0.320426
0.076798 0.024099 0.320610
0.076717 0.022794 0.319727
0.076707 0.021479 0.319111
0.076770 0.020153 0.318759
0.077120 0.018768 0.319464
0.076967 0.017477 0.318316
0.077173 0.016110 0.318487
0.077667 0.014667 0.319706
0.077729 0.013318 0.319344
0.077935 0.011927 0.319504
0.078213 0.010509 0.319922
0.078347 0.009125 0.319814
0.078625 0.007691 0.320224
0.078759 0.006295 0.320111
0.078893 0.004895 0.319996
0.079170 0.003438 0.320395
0.079376 0.001998 0.320533
0.079797 0.000465 0.321438
0.079931 -0.000962 0.321310
0.079777 -0.002268 0.320156
0.079911 -0.003700 0.320026
0.080045 -0.005136 0.319894
0.080322 -0.006646 0.320269
0.080527 -0.008130 0.320385
0.080517 -0.009509 0.319738
0.080436 -0.010851 0.318838
0.080426 -0.012229 0.318192
0.080631 -0.013729 0.318300
0.080908 -0.015278 0.318657
0.081113 -0.016793 0.318759
0.081032 -0.018139 0.317857
0.080735 -0.019347 0.316207
0.081012 -0.020917 0.316554
0.081575 -0.022686 0.317890
0.081780 -0.024230 0.317978
0.081698 -0.025582 0.317073
0.081688 -0.026982 0.316416
0.081750 -0.028435 0.316006
0.082026 -0.030050 0.316331
0.082446 -0.031784 0.317143
0.082794 -0.033475 0.317703
0.083070 -0.035122 0.318014
0.083275 -0.036720 0.318076
0.083264 -0.038147 0.317407
0.083326 -0.039635 0.316980
0.083387 -0.041125 0.316552
0.083520 -0.042680 0.316364
0.083653 -0.044239 0.316174
0.083785 -0.045804 0.315982
0.083990 -0.047439 0.316027
0.084123 -0.049014 0.315830
0.084041 -0.050388 0.314915
0.084173 -0.051968 0.314715
0.084235 -0.053483 0.314276
0.084224 -0.054927 0.313598
0.084214 -0.056372 0.312920
0.084132 -0.057743 0.312007
0.083979 -0.059035 0.310859
0.083968 -0.060476 0.310183
0.084030 -0.061996 0.309741
0.083876 -0.063280 0.308597
0.083938 -0.064800 0.308155
0.084141 -0.066486 0.308177
0.084345 -0.068178 0.308195
0.084478 -0.069793 0.307979
0.084467 -0.071244 0.307299
0.084671 -0.072952 0.307310
0.084804 -0.074581 0.307087
0.084864 -0.076126 0.306634
0.085068 -0.077852 0.306636
0.085343 -0.079675 0.306864
0.085547 -0.081417 0.306860
0.085821 -0.083258 0.307079
0.086096 -0.085108 0.307294
0.086228 -0.086777 0.307053
0.086431 -0.088548 0.307035
0.086563 -0.090227 0.306788
0.086624 -0.091813 0.306316
0.086899 -0.093701 0.306513
0.086959 -0.095294 0.306036
0.087091 -0.096993 0.305781
0.087223 -0.098695 0.305524
0.087355 -0.100403 0.305265
0.087415 -0.102010 0.304782
0.087547 -0.103725 0.304519
0.087607 -0.105338 0.304033
0.087810 -0.107171 0.303986
0.088013 -0.109011 0.303935
0.088145 -0.110747 0.303662
0.088205 -0.112374 0.303170
0.088336 -0.114118 0.302893
0.088539 -0.115982 0.302832
0.088670 -0.117736 0.302550
0.088802 -0.119495 0.302267
0.089004 -0.121377 0.302196
0.089207 -0.123266 0.302122
0.089338 -0.125041 0.301831
0.089541 -0.126943 0.301752
0.089743 -0.128852 0.301668
0.089874 -0.130644 0.301370
0.089934 -0.132314 0.300857
0.090136 -0.134241 0.300766
0.090196 -0.135918 0.300250
0.090327 -0.137727 0.299943
0.090316 -0.139280 0.299214
0.090234 -0.140702 0.298277
0.090010 -0.141856 0.296923
0.089501 -0.142468 0.294741
0.088993 -0.143064 0.292566
0.088272 -0.143235 0.289778
0.087551 -0.143383 0.287001
0.086901 -0.143646 0.284441
0.086180 -0.143749 0.281685
0.085318 -0.143547 0.278531
0.084527 -0.143458 0.275594
0.083806 -0.143488 0.272873
0.083016 -0.143349 0.269960
0.082225 -0.143185 0.267058
0.081576 -0.143289 0.264573
0.080927 -0.143371 0.262098
0.080137 -0.143135 0.259230
0.079418 -0.143023 0.256575
0.078770 -0.143039 0.254131
0.078122 -0.143034 0.251696
0.077474 -0.143008 0.249272
0.076827 -0.142961 0.246857
0.076179 -0.142894 0.244452
0.075532 -0.142805 0.242057
0.074885 -0.142695 0.239672
0.074238 -0.142564 0.237296
0.073662 -0.142573 0.235126
0.073086 -0.142563 0.232965
0.072439 -0.142372 0.230618
0.071934 -0.142488 0.228668
0.071288 -0.142257 0.226340
0.070783 -0.142338 0.224406
0.070279 -0.142402 0.222481
0.069846 -0.142619 0.220755
0.069341 -0.142653 0.218844
0.068837 -0.142669 0.216941
0.068333 -0.142670 0.215045
0.067829 -0.142654 0.213157
0.067290 -0.142534 0.211183
0.066751 -0.142398 0.209216
0.066283 -0.142420 0.207446
0.065850 -0.142516 0.205776
0.065418 -0.142599 0.204113
0.064915 -0.142487 0.202270
0.064447 -0.142449 0.200528
0.063944 -0.142305 0.198700
0.063441 -0.142145 0.196880
0.062974 -0.142061 0.195160
0.062436 -0.141775 0.193263
0.061969 -0.141660 0.191557
0.061572 -0.141718 0.190041
0.061035 -0.141383 0.188167
0.060639 -0.141413 0.186664
0.060172 -0.141238 0.184986
0.059670 -0.140951 0.183226
0.059239 -0.140843 0.181652
0.058843 -0.140818 0.180175
0.058412 -0.140682 0.178614
0.057981 -0.140532 0.177060
0.057515 -0.140268 0.175424
0.057084 -0.140089 0.173883
0.056724 -0.140098 0.172525
0.056364 -0.140095 0.171173
0.056040 -0.140182 0.169913
0.055539 -0.139747 0.168222
0.055144 -0.139605 0.166800
0.054784 -0.139553 0.165471
0.054566 -0.139906 0.164493
0.054206 -0.139833 0.163173
0.053812 -0.139643 0.161773
0.053488 -0.139652 0.160550
0.053164 -0.139651 0.159332
0.052805 -0.139532 0.158034
0.052586 -0.139832 0.157081
0.052333 -0.140017 0.156047
0.052080 -0.140194 0.155017
0.051721 -0.140035 0.153738
0.051433 -0.140083 0.152632
0.051144 -0.140123 0.151530
0.050786 -0.139930 0.150267
0.050463 -0.139838 0.149092
0.050174 -0.139848 0.148004
0.049816 -0.139622 0.146756
0.049423 -0.139272 0.145431
0.049135 -0.139251 0.144358
0.048917 -0.139449 0.143453
0.048630 -0.139411 0.142388
0.048448 -0.139710 0.141571
0.048230 -0.139887 0.140675
0.048048 -0.140175 0.139864
0.047901 -0.140574 0.139135
0.047790 -0.141086 0.138489
0.047678 -0.141595 0.137844
0.047566 -0.142100 0.137201
0.047490 -0.142722 0.136638
0.047414 -0.143342 0.136077
0.047197 -0.143475 0.135202
0.046839 -0.143114 0.134018
0.046587 -0.143108 0.133073
0.046300 -0.142972 0.132054
0.046189 -0.143443 0.131427
0.046288 -0.144654 0.131264
0.046423 -0.145994 0.131178
0.044170 -0.138829 0.125874
0.048025 -0.153464 0.133901
0.071626 0.082920 0.330316
0.072261 0.082082 0.332360
0.072109 0.080746 0.331192
0.072100 0.079500 0.330607
0.072377 0.078417 0.331182
0.072225 0.077086 0.330017
0.072288 0.075876 0.329720
0.072565 0.074775 0.330287
0.072770 0.073630 0.330562
0.072975 0.072477 0.330833
0.073109 0.071283 0.330815
0.073243 0.070085 0.330794
0.073305 0.068850 0.330486
0.073439 0.067643 0.330461
0.073501 0.066403 0.330150
0.073564 0.065160 0.329838
0.073626 0.063914 0.329524
0.073688 0.062667 0.329210
0.073893 0.061466 0.329459
0.073956 0.060212 0.329141
0.074089 0.058977 0.329104
0.074151 0.057717 0.328783
0.074285 0.056474 0.328742
0.074418 0.055227 0.328699
0.074480 0.053957 0.328374
0.074543 0.052685 0.328048
0.074605 0.051410 0.327721
0.074595 0.050119 0.327115
0.074729 0.048855 0.327064
0.074791 0.047573 0.326733
0.074853 0.046289 0.326402
0.074844 0.044994 0.325794
0.074834 0.043698 0.325187
0.074968 0.042417 0.325127
0.075029 0.041125 0.324792
0.075020 0.039826 0.324183
0.075153 0.038534 0.324118
0.075215 0.037235 0.323780
0.075491 0.035938 0.324254
0.075624 0.034632 0.324183
0.075828 0.033319 0.324380
0.075819 0.032006 0.323764
0.075738 0.030696 0.322879
0.075800 0.029380 0.322532
0.075933 0.028056 0.322452
0.076137 0.026720 0.322638
0.076483 0.025361 0.323355
0.076616 0.024019 0.323266
0.076678 0.022681 0.322910
0.076597 0.021364 0.322021
0.076587 0.020037 0.321399
0.076649 0.018696 0.321041
0.076711 0.017353 0.320682
0.076843 0.015992 0.320584
0.076976 0.014625 0.320485
0.077322 0.013199 0.321170
0.077383 0.011840 0.320803
0.077587 0.010437 0.320957
0.077790 0.009026 0.321108
0.077923 0.007632 0.320995
0.078055 0.006233 0.320881
0.078259 0.004804 0.321023
0.078391 0.003395 0.320903
0.078736 0.001898 0.321555
0.079010 0.000418 0.321944
0.079214 -0.001041 0.322071
0.079275 -0.002445 0.321684
0.079265 -0.003819 0.321039
0.079326 -0.005226 0.320650
0.079458 -0.006670 0.320514
0.079661 -0.008155 0.320630
0.079722 -0.009573 0.320236
0.079854 -0.011031 0.320093
0.079844 -0.012415 0.319444
0.079976 -0.013880 0.319298
0.080250 -0.015434 0.319653
0.080453 -0.016953 0.319752
0.080443 -0.018348 0.319098
0.080362 -0.019698 0.318194
0.080352 -0.021091 0.317541
0.080696 -0.022722 0.318129
0.081040 -0.024365 0.318713
0.081385 -0.026019 0.319290
0.081445 -0.027481 0.318875
0.081506 -0.028946 0.318459
0.081779 -0.030573 0.318779
0.081982 -0.032154 0.318850
0.082184 -0.033743 0.318917
0.082386 -0.035338 0.318981
0.082517 -0.036883 0.318798
0.082578 -0.038373 0.318370
0.082638 -0.039865 0.317941
0.082699 -0.041359 0.317510
0.082759 -0.042856 0.317079
0.082891 -0.044420 0.316887
0.083022 -0.045987 0.316693
0.083224 -0.047626 0.316737
0.083355 -0.049204 0.316538
0.083415 -0.050719 0.316099
0.083405 -0.052166 0.315420
0.083465 -0.053684 0.314979
0.083526 -0.055204 0.314536
0.083445 -0.056580 0.313620
0.083434 -0.058028 0.312941
0.083424 -0.059477 0.312262
0.083413 -0.060925 0.311582
0.083403 -0.062373 0.310903
0.083393 -0.063822 0.310224
0.083453 -0.065350 0.309778
0.083513 -0.066881 0.309330
0.083644 -0.068496 0.309114
0.083775 -0.070116 0.308896
0.083906 -0.071741 0.308675
0.083966 -0.073285 0.308222
0.084097 -0.074918 0.307997
0.084227 -0.076556 0.307771
0.084428 -0.078288 0.307771
0.084630 -0.080026 0.307767
0.084831 -0.081772 0.307761
0.085102 -0.083618 0.307978
0.085303 -0.085379 0.307964
0.085434 -0.087052 0.307721
0.085635 -0.088825 0.307702
0.085765 -0.090508 0.307454
0.085895 -0.092196 0.307204
0.086096 -0.093989 0.307175
0.086226 -0.095687 0.306920
0.086286 -0.097288 0.306440
0.086416 -0.098994 0.306181
0.086547 -0.100705 0.305920
0.086606 -0.102315 0.305436
0.086736 -0.104034 0.305171
0.086796 -0.105650 0.304684
0.086997 -0.107487 0.304634
0.087127 -0.109220 0.304363
0.087327 -0.111070 0.304308
0.087457 -0.112813 0.304031
0.087587 -0.114562 0.303753
0.087787 -0.116430 0.303689
0.087917 -0.118189 0.303405
0.088047 -0.119952 0.303120
0.088176 -0.121721 0.302832
0.088376 -0.123613 0.302756
0.088576 -0.125513 0.302678
0.088776 -0.127419 0.302595
0.088906 -0.129210 0.302297
0.089106 -0.131129 0.302209
0.089235 -0.132930 0.301906
0.089295 -0.134609 0.301389
0.089424 -0.136418 0.301082
0.089413 -0.137973 0.300353
0.089402 -0.139529 0.299623
0.089391 -0.141084 0.298894
0.089169 -0.142242 0.297539
0.088806 -0.143125 0.295771
0.088374 -0.143862 0.293801
0.087801 -0.144312 0.291423
0.087158 -0.144607 0.288849
0.086445 -0.144742 0.286078
0.085662 -0.144714 0.283113
0.084879 -0.144661 0.280159
0.084026 -0.144440 0.277014
0.083244 -0.144335 0.274086
0.082532 -0.144348 0.271372
0.081750 -0.144192 0.268467
0.081038 -0.144157 0.265776
0.080326 -0.144099 0.263096
0.079615 -0.144017 0.260427
0.078903 -0.143912 0.257769
0.078262 -0.143936 0.255321
0.077551 -0.143785 0.252684
0.076911 -0.143765 0.250257
0.076270 -0.143725 0.247839
0.075630 -0.143663 0.245432
0.074990 -0.143580 0.243034
0.074349 -0.143476 0.240646
0.073780 -0.143510 0.238464
0.073140 -0.143366 0.236095
0.072570 -0.143362 0.233931
0.072001 -0.143339 0.231776
0.071361 -0.143134 0.229435
0.070792 -0.143073 0.227298
0.070223 -0.142994 0.225169
0.069724 -0.143063 0.223242
0.069225 -0.143116 0.221322
0.068727 -0.143152 0.219409
0.068228 -0.143173 0.217504
0.067660 -0.143005 0.215417
0.067196 -0.143078 0.213623
0.066663 -0.142961 0.211647
0.066130 -0.142828 0.209680
0.065632 -0.142765 0.207814
0.065134 -0.142685 0.205956
0.064741 -0.142858 0.204386
0.064244 -0.142748 0.202542
0.063746 -0.142622 0.200706
0.063249 -0.142479 0.198878
0.062751 -0.142320 0.197058
0.062289 -0.142237 0.195337
0.061827 -0.142139 0.193623
0.061330 -0.141932 0.191825
0.060868 -0.141803 0.190125
0.060441 -0.141754 0.188524
0.059980 -0.141595 0.186839
0.059518 -0.141422 0.185160
0.059057 -0.141233 0.183489
0.058595 -0.141029 0.181825
0.058204 -0.141005 0.180347
0.057777 -0.140870 0.178786
0.057351 -0.140721 0.177231
0.056925 -0.140558 0.175683
0.056464 -0.140282 0.174053
0.056073 -0.140191 0.172607
0.055752 -0.140290 0.171342
0.055361 -0.140175 0.169907
0.054901 -0.139842 0.168303
0.054510 -0.139700 0.166881
0.054155 -0.139649 0.165551
0.053904 -0.139898 0.164486
0.053548 -0.139825 0.163167
0.053193 -0.139741 0.161853
0.052872 -0.139751 0.160630
0.052517 -0.139644 0.159326
0.052266 -0.139846 0.158284
0.051946 -0.139825 0.157075
0.051696 -0.140010 0.156041
0.051375 -0.139969 0.154842
0.051125 -0.140137 0.153816
0.050770 -0.139966 0.152542
0.050450 -0.139894 0.151357
0.050200 -0.140034 0.150344
0.049846 -0.139831 0.149086
0.049526 -0.139728 0.147916
0.049171 -0.139502 0.146668
0.048852 -0.139378 0.145508
0.048567 -0.139358 0.144434
0.048248 -0.139213 0.143284
0.047998 -0.139289 0.142301
0.047783 -0.139472 0.141403
0.047568 -0.139648 0.140508
0.047388 -0.139934 0.139697
0.047243 -0.140332 0.138969
0.047098 -0.140725 0.138243
0.046953 -0.141113 0.137519
0.046842 -0.141616 0.136877
0.046732 -0.142116 0.136237
0.046656 -0.142733 0.135677
0.046511 -0.143105 0.134961
0.046192 -0.142864 0.133855
0.045804 -0.142368 0.132599
0.045521 -0.142228 0.131582
0.045376 -0.142573 0.130879
0.045474 -0.143780 0.130718
0.045086 -0.143247 0.129479
0.044525 -0.142076 0.127863
0.044484 -0.142771 0.127401
0.070643 0.082838 0.329724
0.070776 0.081691 0.329727
0.070908 0.080539 0.329729
0.070899 0.079298 0.329147
0.071173 0.078222 0.329725
0.071023 0.076896 0.328561
0.071226 0.075769 0.328845
0.071500 0.074673 0.329414
0.071703 0.073531 0.329690
0.071906 0.072381 0.329963
0.071968 0.071157 0.329660
0.072100 0.069963 0.329641
0.072232 0.068765 0.329621
0.072294 0.067531 0.329313
0.072426 0.066325 0.329288
0.072488 0.065085 0.328978
0.072549 0.063843 0.328666
0.072611 0.062599 0.328353
0.072672 0.061353 0.328039
0.072804 0.060128 0.328006
0.072936 0.058898 0.327971
0.072998 0.057642 0.327652
0.073130 0.056404 0.327613
0.073262 0.055161 0.327572
0.073323 0.053896 0.327249
0.073384 0.052629 0.326925
0.073446 0.051359 0.326601
0.073507 0.050087 0.326275
0.073709 0.048839 0.326501
0.073771 0.047560 0.326172
0.073902 0.046289 0.326118
0.074034 0.045014 0.326061
0.074095 0.043725 0.325727
0.074227 0.042442 0.325667
0.074288 0.041147 0.325331
0.074208 0.039841 0.324447
0.074269 0.038545 0.324110
0.074401 0.037248 0.324043
0.074744 0.035952 0.324789
0.074805 0.034642 0.324445
0.075007 0.033329 0.324641
0.074997 0.032014 0.324025
0.074988 0.030700 0.323409
0.074978 0.029386 0.322792
0.075110 0.028060 0.322712
0.075311 0.026724 0.322897
0.075654 0.025364 0.323613
0.075785 0.024020 0.323524
0.075775 0.022692 0.322901
0.075696 0.021375 0.322013
0.075616 0.020060 0.321125
0.075677 0.018721 0.320768
0.075808 0.017364 0.320673
0.076009 0.015986 0.320839
0.076210 0.014602 0.321002
0.076482 0.013192 0.321423
0.076543 0.011831 0.321056
0.076744 0.010427 0.321209
0.076945 0.009015 0.321360
0.077076 0.007620 0.321247
0.077136 0.006244 0.320872
0.077337 0.004815 0.321014
0.077468 0.003406 0.320894
0.077739 0.001936 0.321288
0.078010 0.000458 0.321678
0.078211 -0.001000 0.321806
0.078342 -0.002434 0.321675
0.078332 -0.003808 0.321031
0.078252 -0.005148 0.320131
0.078312 -0.006555 0.319742
0.078443 -0.008001 0.319606
0.078503 -0.009414 0.319213
0.078633 -0.010867 0.319073
0.078694 -0.012286 0.318678
0.078894 -0.013788 0.318786
0.079235 -0.015381 0.319393
0.079365 -0.016857 0.319242
0.079495 -0.018337 0.319089
0.079556 -0.019777 0.318684
0.079545 -0.021173 0.318030
0.079746 -0.022711 0.318120
0.079946 -0.024257 0.318208
0.080286 -0.025909 0.318787
0.080416 -0.027419 0.318619
0.080546 -0.028935 0.318450
0.080606 -0.030401 0.318033
0.080806 -0.031979 0.318105
0.080866 -0.033453 0.317685
0.081066 -0.035043 0.317751
0.081266 -0.036639 0.317815
0.081395 -0.038184 0.317632
0.081385 -0.039612 0.316962
0.081445 -0.041102 0.316533
0.081505 -0.042594 0.316104
0.081634 -0.044153 0.315915
0.081764 -0.045716 0.315723
0.081963 -0.047350 0.315769
0.082163 -0.048991 0.315812
0.082292 -0.050570 0.315612
0.082352 -0.052085 0.315173
0.082412 -0.053601 0.314732
0.082401 -0.055049 0.314053
0.082391 -0.056496 0.313374
0.082381 -0.057943 0.312696
0.082370 -0.059390 0.312017
0.082360 -0.060837 0.311338
0.082280 -0.062206 0.310425
0.082269 -0.063652 0.309747
0.082399 -0.065258 0.309535
0.082458 -0.066788 0.309089
0.082587 -0.068402 0.308873
0.082647 -0.069938 0.308423
0.082776 -0.071560 0.308204
0.082835 -0.073101 0.307752
0.082965 -0.074732 0.307528
0.083094 -0.076368 0.307303
0.083223 -0.078008 0.307075
0.083352 -0.079652 0.306845
0.083551 -0.081393 0.306841
0.083819 -0.083234 0.307060
0.084018 -0.084991 0.307048
0.084216 -0.086754 0.307034
