256 192
0.054333 0.131790 0.560313
0.057564 0.131548 0.559880
0.060823 0.131423 0.559948
0.064119 0.131414 0.560516
0.067342 0.131172 0.560083
0.070601 0.131047 0.560151
0.073860 0.130922 0.560218
0.077120 0.130797 0.560286
0.080379 0.130671 0.560354
0.083585 0.130431 0.559920
0.086842 0.130306 0.559988
0.090099 0.130181 0.560056
0.093295 0.129940 0.559622
0.096549 0.129815 0.559690
0.099737 0.129575 0.559256
0.102988 0.129451 0.559323
0.106168 0.129211 0.558889
0.109343 0.128972 0.558455
0.112588 0.128847 0.558523
0.115834 0.128722 0.558590
0.119080 0.128597 0.558658
0.122326 0.128473 0.558725
0.125572 0.128348 0.558792
0.128818 0.128223 0.558860
0.131971 0.127985 0.558425
0.135215 0.127860 0.558493
0.138458 0.127735 0.558560
0.141701 0.127611 0.558627
0.144841 0.127373 0.558193
0.148082 0.127248 0.558260
0.151322 0.127124 0.558327
0.154563 0.126999 0.558395
0.157804 0.126875 0.558462
0.161044 0.126750 0.558529
0.164165 0.126513 0.558094
0.167403 0.126388 0.558161
0.170766 0.126377 0.558731
0.173879 0.126140 0.558296
0.177117 0.126015 0.558363
0.180355 0.125891 0.558430
0.183593 0.125766 0.558498
0.186831 0.125642 0.558565
0.190069 0.125517 0.558632
0.193307 0.125393 0.558699
0.196545 0.125269 0.558767
0.199634 0.125032 0.558331
0.202869 0.124908 0.558398
0.206104 0.124784 0.558465
0.209340 0.124660 0.558532
0.212416 0.124424 0.558096
0.215810 0.124411 0.558667
0.218881 0.124176 0.558230
0.222113 0.124051 0.558298
0.225346 0.123927 0.558365
0.228579 0.123803 0.558432
0.231636 0.123568 0.557995
0.234866 0.123444 0.558062
0.238096 0.123320 0.558130
0.241325 0.123196 0.558197
0.244555 0.123072 0.558264
0.247785 0.122947 0.558331
0.251015 0.122823 0.558398
0.254051 0.122589 0.557961
0.257082 0.122355 0.557524
0.260306 0.122232 0.557591
0.263531 0.122108 0.557658
0.266755 0.121984 0.557725
0.269980 0.121860 0.557792
0.273204 0.121736 0.557859
0.276216 0.121503 0.557421
0.279438 0.121379 0.557488
0.282442 0.121146 0.557051
0.285661 0.121022 0.557117
0.288880 0.120899 0.557184
0.292100 0.120775 0.557251
0.295319 0.120651 0.557318
0.298538 0.120528 0.557385
0.301757 0.120404 0.557452
0.304977 0.120280 0.557519
0.308435 0.120265 0.558091
0.311657 0.120141 0.558157
0.314879 0.120017 0.558224
0.317854 0.119785 0.557786
0.321073 0.119662 0.557853
0.324039 0.119430 0.557415
0.327000 0.119199 0.556976
0.329698 0.118861 0.556032
0.332646 0.118630 0.555593
0.335061 0.118185 0.554143
0.337727 0.117848 0.553199
0.340381 0.117511 0.552254
0.343026 0.117175 0.551308
0.345659 0.116839 0.550363
0.348282 0.116504 0.549417
0.350894 0.116168 0.548472
0.353213 0.115727 0.547020
0.355517 0.115287 0.545567
0.358091 0.114953 0.544621
0.360365 0.114513 0.543168
0.363209 0.114287 0.542727
0.366343 0.114166 0.542792
0.369178 0.113940 0.542351
0.372310 0.113820 0.542416
0.375441 0.113699 0.542481
0.378878 0.113685 0.543052
0.382012 0.113564 0.543118
0.385146 0.113444 0.543183
0.387965 0.113218 0.542741
0.390780 0.112993 0.542300
0.393908 0.112872 0.542365
0.396714 0.112647 0.541923
0.400165 0.112632 0.542495
0.402966 0.112407 0.542053
0.405762 0.112182 0.541611
0.410882 0.112690 0.544717
-0.414024 0.150563 0.562413
-0.408627 0.149661 0.559525
-0.407714 0.150436 0.563044
-0.404046 0.150179 0.562620
-0.400383 0.149923 0.562196
-0.397060 0.149795 0.562265
-0.394068 0.149796 0.562827
-0.391071 0.149796 0.563390
-0.387742 0.149669 0.563459
-0.384414 0.149541 0.563528
-0.380764 0.149285 0.563104
-0.377119 0.149029 0.562680
-0.373796 0.148901 0.562749
-0.370160 0.148646 0.562324
-0.366839 0.148518 0.562393
-0.363518 0.148390 0.562462
-0.359892 0.148135 0.562038
-0.356574 0.148008 0.562107
-0.353256 0.147880 0.562175
-0.349938 0.147753 0.562244
-0.346620 0.147625 0.562313
-0.343011 0.147371 0.561888
-0.339695 0.147244 0.561957
-0.336093 0.146989 0.561532
-0.332781 0.146862 0.561601
-0.329468 0.146735 0.561670
-0.326155 0.146607 0.561739
-0.322843 0.146480 0.561807
-0.319257 0.146227 0.561382
-0.315947 0.146100 0.561451
-0.312637 0.145972 0.561519
-0.309062 0.145719 0.561094
-0.305755 0.145592 0.561163
-0.302447 0.145465 0.561231
-0.299140 0.145338 0.561300
-0.295833 0.145211 0.561369
-0.292525 0.145084 0.561437
-0.289218 0.144957 0.561506
-0.285664 0.144704 0.561080
-0.282359 0.144577 0.561149
-0.279055 0.144450 0.561217
-0.275750 0.144323 0.561286
-0.272210 0.144072 0.560860
-0.268908 0.143945 0.560928
-0.265606 0.143818 0.560997
-0.262304 0.143691 0.561065
-0.259002 0.143564 0.561134
-0.255477 0.143313 0.560707
-0.252178 0.143186 0.560776
-0.248879 0.143059 0.560844
-0.245579 0.142933 0.560913
-0.242492 0.142930 0.561477
-0.239190 0.142803 0.561545
-0.235888 0.142676 0.561614
-0.232382 0.142425 0.561187
-0.229083 0.142299 0.561255
-0.225783 0.142172 0.561324
-0.222288 0.141922 0.560897
-0.218992 0.141795 0.560965
-0.215695 0.141668 0.561034
-0.212398 0.141542 0.561102
-0.209102 0.141415 0.561171
-0.205805 0.141288 0.561239
-0.202508 0.141162 0.561308
-0.199035 0.140912 0.560880
-0.195741 0.140786 0.560948
-0.192447 0.140659 0.561017
-0.189153 0.140533 0.561085
-0.185859 0.140406 0.561154
-0.182565 0.140280 0.561222
-0.179271 0.140153 0.561290
-0.175977 0.140026 0.561359
-0.172527 0.139778 0.560931
-0.169236 0.139652 0.560999
-0.165945 0.139525 0.561067
-0.162506 0.139277 0.560639
-0.159217 0.139151 0.560707
-0.155928 0.139025 0.560775
-0.152640 0.138898 0.560844
-0.149351 0.138772 0.560912
-0.146062 0.138645 0.560980
-0.142642 0.138398 0.560552
-0.139356 0.138272 0.560620
-0.136070 0.138146 0.560688
-0.132784 0.138019 0.560756
-0.129498 0.137893 0.560825
-0.126094 0.137647 0.560395
-0.122811 0.137520 0.560464
-0.119527 0.137394 0.560532
-0.116244 0.137268 0.560600
-0.112853 0.137022 0.560171
-0.109573 0.136896 0.560239
-0.106292 0.136770 0.560307
-0.103011 0.136644 0.560375
-0.099731 0.136518 0.560443
-0.096356 0.136272 0.560013
-0.093078 0.136146 0.560081
-0.089800 0.136020 0.560149
-0.086522 0.135895 0.560218
-0.083244 0.135769 0.560286
-0.079966 0.135643 0.560354
-0.076610 0.135398 0.559924
-0.073334 0.135272 0.559992
-0.070059 0.135146 0.560060
-0.066784 0.135020 0.560128
-0.063508 0.134894 0.560196
-0.060233 0.134769 0.560264
-0.056958 0.134643 0.560332
-0.053682 0.134517 0.560400
-0.050407 0.134391 0.560468
-0.047132 0.134265 0.560536
-0.043857 0.134139 0.560604
-0.040581 0.134013 0.560672
-0.037260 0.133770 0.560241
-0.033987 0.133644 0.560309
-0.030714 0.133519 0.560377
-0.027480 0.133510 0.560944
-0.024205 0.133384 0.561012
-0.020897 0.133141 0.560581
-0.017624 0.133015 0.560649
-0.014351 0.132890 0.560717
-0.011079 0.132764 0.560785
-0.007806 0.132638 0.560853
-0.004533 0.132512 0.560921
-0.001244 0.132270 0.560489
0.002026 0.132145 0.560557
0.005296 0.132019 0.560625
0.008566 0.131893 0.560693
0.011836 0.131768 0.560761
0.015106 0.131642 0.560829
0.018376 0.131516 0.560897
0.021646 0.131391 0.560965
0.024911 0.131149 0.560533
0.028179 0.131024 0.560601
0.031446 0.130898 0.560669
0.034713 0.130773 0.560736
0.037980 0.130647 0.560804
0.041248 0.130522 0.560872
0.044515 0.130396 0.560940
0.047782 0.130271 0.561008
0.051050 0.130145 0.561076
0.054288 0.129905 0.560643
0.057553 0.129779 0.560711
0.060818 0.129654 0.560779
0.064082 0.129528 0.560846
0.067347 0.129403 0.560914
0.070570 0.129163 0.560481
0.073832 0.129038 0.560549
0.077094 0.128913 0.560617
0.080355 0.128787 0.560685
0.083617 0.128662 0.560752
0.086879 0.128537 0.560820
0.090141 0.128411 0.560888
0.093343 0.128173 0.560454
0.096602 0.128047 0.560522
0.099795 0.127809 0.560089
0.103052 0.127684 0.560156
0.106237 0.127446 0.559723
0.109491 0.127321 0.559790
0.112669 0.127083 0.559356
0.115920 0.126958 0.559424
0.119171 0.126833 0.559491
0.122423 0.126708 0.559559
0.125674 0.126583 0.559626
0.128835 0.126346 0.559192
0.132084 0.126221 0.559260
0.135332 0.126096 0.559327
0.138483 0.125859 0.558893
0.141729 0.125735 0.558960
0.144872 0.125498 0.558525
0.148115 0.125373 0.558593
0.151358 0.125249 0.558660
0.154601 0.125124 0.558728
0.157845 0.125000 0.558795
0.161088 0.124875 0.558862
0.164331 0.124750 0.558930
0.167453 0.124515 0.558495
0.170693 0.124390 0.558562
0.173934 0.124266 0.558629
0.177174 0.124141 0.558697
0.180415 0.124017 0.558764
0.183656 0.123892 0.558831
0.186896 0.123767 0.558899
0.190137 0.123643 0.558966
0.193377 0.123518 0.559033
0.196618 0.123394 0.559100
0.199710 0.123159 0.558665
0.202948 0.123035 0.558732
0.206186 0.122911 0.558799
0.209424 0.122786 0.558867
0.212662 0.122662 0.558934
0.215900 0.122537 0.559001
0.219137 0.122413 0.559068
0.222375 0.122288 0.559136
0.225443 0.122055 0.558699
0.228679 0.121930 0.558767
0.231914 0.121806 0.558834
0.234971 0.121573 0.558398
0.238204 0.121449 0.558465
0.241436 0.121324 0.558532
0.244669 0.121200 0.558599
0.247901 0.121076 0.558666
0.251134 0.120952 0.558733
0.254173 0.120719 0.558296
0.257403 0.120595 0.558364
0.260632 0.120471 0.558431
0.263862 0.120347 0.558498
0.267092 0.120223 0.558565
0.270322 0.120099 0.558632
0.273342 0.119867 0.558195
0.276569 0.119743 0.558262
0.279797 0.119619 0.558329
0.282806 0.119388 0.557891
0.286030 0.119264 0.557958
0.289255 0.119140 0.558025
0.292253 0.118909 0.557588
0.295475 0.118785 0.557655
0.298697 0.118661 0.557722
0.301919 0.118537 0.557789
0.305378 0.118520 0.558360
0.308602 0.118396 0.558427
0.311827 0.118272 0.558494
0.315052 0.118148 0.558561
0.318276 0.118024 0.558628
0.321251 0.117794 0.558190
0.324220 0.117565 0.557752
0.327439 0.117441 0.557819
0.330142 0.117106 0.556875
0.332834 0.116771 0.555931
0.335516 0.116436 0.554987
0.337921 0.115997 0.553537
0.340579 0.115663 0.552593
0.343226 0.115330 0.551648
0.345862 0.114997 0.550703
0.348211 0.114560 0.549252
0.350823 0.114228 0.548306
0.353142 0.113792 0.546855
0.355446 0.113356 0.545403
0.358021 0.113025 0.544457
0.360585 0.112695 0.543510
0.363431 0.112470 0.543069
0.366272 0.112245 0.542629
0.369406 0.112125 0.542694
0.372239 0.111900 0.542253
0.375370 0.111780 0.542318
0.378195 0.111556 0.541876
0.381324 0.111436 0.541941
0.384452 0.111315 0.542006
0.387267 0.111091 0.541565
0.390076 0.110868 0.541123
0.392879 0.110644 0.540682
0.395355 0.110318 0.539733
0.397496 0.109888 0.538278
0.399621 0.109459 0.536822
0.398427 0.108001 0.530299
0.406152 0.109324 0.537458
-0.414447 0.148651 0.562732
-0.408701 0.147632 0.559353
-0.407447 0.148268 0.562377
-0.404121 0.148140 0.562446
-0.400458 0.147886 0.562023
-0.396800 0.147631 0.561599
-0.393811 0.147630 0.562161
-0.391146 0.147756 0.563216
-0.387817 0.147628 0.563285
-0.384812 0.147627 0.563847
-0.381160 0.147372 0.563423
-0.377513 0.147118 0.562999
-0.374187 0.146990 0.563068
-0.370547 0.146736 0.562644
-0.367224 0.146609 0.562713
-0.363901 0.146481 0.562782
-0.360577 0.146353 0.562851
-0.356951 0.146100 0.562427
-0.353631 0.145972 0.562496
-0.350310 0.145845 0.562565
-0.346695 0.145592 0.562140
-0.343377 0.145464 0.562209
-0.340059 0.145337 0.562278
-0.336741 0.145209 0.562347
-0.333139 0.144957 0.561922
-0.329824 0.144829 0.561991
-0.326508 0.144702 0.562060
-0.323193 0.144574 0.562128
-0.319605 0.144322 0.561703
-0.316292 0.144195 0.561772
-0.312711 0.143943 0.561347
-0.309401 0.143816 0.561415
-0.306091 0.143689 0.561484
-0.302781 0.143562 0.561553
-0.299471 0.143435 0.561622
-0.295907 0.143183 0.561196
-0.292599 0.143056 0.561265
-0.289292 0.142929 0.561333
-0.285985 0.142802 0.561402
-0.282434 0.142552 0.560976
-0.279129 0.142425 0.561045
-0.275824 0.142298 0.561113
-0.272520 0.142171 0.561182
-0.269215 0.142044 0.561251
-0.265910 0.141917 0.561319
-0.262606 0.141790 0.561388
-0.259076 0.141540 0.560962
-0.255774 0.141413 0.561030
-0.252472 0.141286 0.561099
-0.249170 0.141159 0.561167
-0.245868 0.141032 0.561236
-0.242566 0.140906 0.561304
-0.239264 0.140779 0.561373
-0.235962 0.140652 0.561442
-0.232456 0.140403 0.561015
-0.229157 0.140276 0.561083
-0.225858 0.140149 0.561152
-0.222558 0.140023 0.561220
-0.219066 0.139774 0.560793
-0.215769 0.139648 0.560862
-0.212473 0.139521 0.560930
-0.209176 0.139394 0.560999
-0.205879 0.139268 0.561067
-0.202583 0.139141 0.561135
-0.199109 0.138893 0.560708
-0.195815 0.138767 0.560776
-0.192521 0.138640 0.560845
-0.189227 0.138514 0.560913
-0.185933 0.138387 0.560982
-0.182639 0.138260 0.561050
-0.179345 0.138134 0.561118
-0.176051 0.138007 0.561187
-0.172601 0.137761 0.560759
-0.169310 0.137634 0.560827
-0.166019 0.137508 0.560895
-0.162727 0.137381 0.560964
-0.159291 0.137135 0.560536
-0.156002 0.137009 0.560604
-0.152714 0.136882 0.560672
-0.149425 0.136756 0.560740
-0.146136 0.136629 0.560809
-0.142848 0.136503 0.560877
-0.139559 0.136377 0.560945
-0.136144 0.136131 0.560517
-0.132858 0.136005 0.560585
-0.129572 0.135879 0.560653
-0.126168 0.135634 0.560224
-0.122884 0.135508 0.560292
-0.119601 0.135382 0.560360
-0.116207 0.135137 0.559931
-0.112927 0.135011 0.559999
-0.109646 0.134885 0.560067
-0.106366 0.134759 0.560136
-0.103085 0.134633 0.560204
-0.099804 0.134507 0.560272
-0.096524 0.134381 0.560340
-0.093243 0.134255 0.560408
-0.089873 0.134011 0.559978
-0.086595 0.133885 0.560047
-0.083317 0.133759 0.560115
-0.080039 0.133633 0.560183
-0.076761 0.133507 0.560251
-0.073408 0.133264 0.559821
-0.070133 0.133138 0.559889
-0.066857 0.133013 0.559957
-0.063582 0.132887 0.560025
-0.060307 0.132761 0.560093
-0.057031 0.132635 0.560161
-0.053756 0.132509 0.560229
-0.050481 0.132383 0.560297
-0.047205 0.132257 0.560365
-0.043930 0.132132 0.560433
-0.040655 0.132006 0.560501
-0.037380 0.131880 0.560569
-0.034061 0.131638 0.560138
-0.030788 0.131512 0.560206
-0.027554 0.131502 0.560773
-0.024278 0.131376 0.560841
-0.020970 0.131135 0.560410
-0.017697 0.131009 0.560478
-0.014425 0.130884 0.560546
-0.011152 0.130758 0.560614
-0.007880 0.130632 0.560682
-0.004607 0.130506 0.560750
-0.001334 0.130381 0.560818
0.001953 0.130140 0.560387
0.005223 0.130015 0.560455
0.008492 0.129889 0.560522
0.011762 0.129763 0.560590
0.015032 0.129638 0.560658
0.018302 0.129512 0.560726
0.021572 0.129386 0.560794
0.024842 0.129261 0.560862
0.028105 0.129021 0.560430
0.031372 0.128896 0.560498
0.034640 0.128770 0.560566
0.037907 0.128644 0.560634
0.041174 0.128519 0.560702
0.044442 0.128393 0.560769
0.047709 0.128268 0.560837
0.050976 0.128142 0.560905
0.054215 0.127904 0.560473
0.057480 0.127778 0.560540
0.060744 0.127653 0.560608
0.064009 0.127527 0.560676
0.067274 0.127402 0.560744
0.070538 0.127276 0.560812
0.073803 0.127151 0.560880
0.077067 0.127026 0.560947
0.080282 0.126788 0.560514
0.083544 0.126663 0.560582
0.086806 0.126537 0.560650
0.090068 0.126412 0.560718
0.093269 0.126175 0.560284
0.096529 0.126049 0.560352
0.099788 0.125924 0.560420
0.102979 0.125688 0.559986
0.106164 0.125451 0.559553
0.109418 0.125326 0.559620
0.112596 0.125090 0.559187
0.115847 0.124965 0.559254
0.119098 0.124840 0.559322
0.122349 0.124715 0.559389
0.125601 0.124590 0.559457
0.128762 0.124354 0.559023
0.132011 0.124230 0.559090
0.135259 0.124105 0.559158
0.138410 0.123870 0.558723
0.141656 0.123745 0.558791
0.144902 0.123620 0.558858
0.148148 0.123495 0.558926
0.151285 0.123261 0.558491
0.154529 0.123136 0.558558
0.157772 0.123012 0.558626
0.161015 0.122887 0.558693
0.164258 0.122762 0.558760
0.167502 0.122638 0.558828
0.170745 0.122513 0.558895
0.173988 0.122388 0.558963
0.177231 0.122264 0.559030
0.180342 0.122030 0.558595
0.183718 0.122014 0.559165
0.186823 0.121781 0.558729
0.190064 0.121657 0.558797
0.193305 0.121532 0.558864
0.196545 0.121407 0.558931
0.199786 0.121283 0.558999
0.202875 0.121050 0.558563
0.206113 0.120926 0.558630
0.209351 0.120801 0.558698
0.212748 0.120785 0.559268
0.215989 0.120660 0.559335
0.219229 0.120536 0.559403
0.222303 0.120304 0.558967
0.225541 0.120179 0.559034
0.228779 0.120055 0.559101
0.231841 0.119823 0.558665
0.235076 0.119699 0.558732
0.238312 0.119574 0.558799
0.241547 0.119450 0.558867
0.244782 0.119326 0.558934
0.247829 0.119094 0.558497
0.251061 0.118970 0.558565
0.254294 0.118846 0.558632
0.257527 0.118722 0.558699
0.260759 0.118598 0.558766
0.263992 0.118473 0.558833
0.267224 0.118349 0.558900
0.270457 0.118225 0.558967
0.273480 0.117995 0.558530
0.276710 0.117871 0.558598
0.279939 0.117746 0.558665
0.283169 0.117622 0.558732
0.286399 0.117498 0.558799
0.289406 0.117269 0.558362
0.292633 0.117145 0.558429
0.295860 0.117021 0.558496
0.299088 0.116897 0.558563
0.302315 0.116773 0.558630
0.305542 0.116649 0.558697
0.308769 0.116524 0.558764
0.311997 0.116400 0.558831
0.315224 0.116276 0.558898
0.318451 0.116152 0.558965
0.321428 0.115924 0.558527
0.324653 0.115800 0.558594
0.327367 0.115468 0.557651
0.330328 0.115240 0.557212
0.333023 0.114908 0.556269
0.335708 0.114577 0.555325
0.338381 0.114246 0.554381
0.341044 0.113915 0.553437
0.343697 0.113585 0.552493
0.346339 0.113255 0.551548
0.348693 0.112823 0.550098
0.351311 0.112494 0.549152
0.353636 0.112062 0.547701
0.355945 0.111631 0.546250
0.358238 0.111201 0.544798
0.361095 0.110977 0.544358
0.363946 0.110753 0.543917
0.366793 0.110530 0.543477
0.369634 0.110307 0.543036
0.372770 0.110186 0.543101
0.375907 0.110066 0.543166
0.378737 0.109843 0.542725
0.381562 0.109620 0.542284
0.384693 0.109500 0.542349
0.387825 0.109379 0.542414
0.390639 0.109157 0.541973
0.392809 0.108732 0.540519
0.395285 0.108408 0.539571
0.397426 0.107984 0.538116
0.399878 0.107661 0.537167
0.402320 0.107339 0.536219
0.414735 0.110057 0.550470
-0.415565 0.146988 0.564035
-0.410157 0.146106 0.561150
-0.407522 0.146230 0.562204
-0.404535 0.146227 0.562765
-0.400869 0.145974 0.562342
-0.397209 0.145721 0.561918
-0.394217 0.145718 0.562480
-0.391221 0.145716 0.563042
-0.387892 0.145588 0.563111
-0.384563 0.145460 0.563180
-0.380913 0.145207 0.562756
-0.377587 0.145079 0.562826
-0.374261 0.144951 0.562895
-0.370622 0.144699 0.562471
-0.367299 0.144571 0.562540
-0.363975 0.144444 0.562609
-0.360347 0.144192 0.562184
-0.357026 0.144064 0.562253
-0.353705 0.143937 0.562322
-0.350087 0.143685 0.561898
-0.346769 0.143558 0.561967
-0.343451 0.143430 0.562036
-0.340133 0.143303 0.562105
-0.336529 0.143052 0.561680
-0.333213 0.142924 0.561749
-0.329617 0.142674 0.561324
-0.326304 0.142546 0.561393
-0.322992 0.142419 0.561462
-0.319679 0.142292 0.561530
-0.316096 0.142042 0.561105
-0.312786 0.141914 0.561174
-0.309476 0.141787 0.561243
-0.306166 0.141660 0.561311
-0.302596 0.141410 0.560886
-0.299289 0.141283 0.560955
-0.295981 0.141156 0.561023
-0.292674 0.141029 0.561092
-0.289117 0.140780 0.560666
-0.285813 0.140653 0.560735
-0.282508 0.140526 0.560804
-0.279203 0.140399 0.560872
-0.275660 0.140150 0.560446
-0.272358 0.140023 0.560515
-0.269056 0.139897 0.560583
-0.265754 0.139770 0.560652
-0.262452 0.139643 0.560721
-0.259150 0.139516 0.560789
-0.255626 0.139268 0.560363
-0.252326 0.139141 0.560431
-0.249027 0.139014 0.560500
-0.245728 0.138888 0.560568
-0.242428 0.138761 0.560637
-0.239129 0.138634 0.560705
-0.235830 0.138507 0.560774
-0.232530 0.138381 0.560843
-0.229030 0.138134 0.560416
-0.225733 0.138007 0.560484
-0.222437 0.137880 0.560553
-0.218947 0.137634 0.560125
-0.215653 0.137507 0.560194
-0.212359 0.137381 0.560262
-0.209065 0.137254 0.560331
-0.205588 0.137008 0.559903
-0.202477 0.137001 0.560468
-0.199006 0.136755 0.560040
-0.195714 0.136628 0.560108
-0.192423 0.136502 0.560177
-0.189132 0.136375 0.560245
-0.185840 0.136249 0.560314
-0.182549 0.136123 0.560382
-0.179097 0.135877 0.559954
-0.175808 0.135751 0.560022
-0.172519 0.135625 0.560091
-0.169231 0.135498 0.560159
-0.165792 0.135254 0.559731
-0.162506 0.135127 0.559799
-0.159220 0.135001 0.559867
-0.155934 0.134875 0.559936
-0.152648 0.134749 0.560004
-0.149362 0.134622 0.560072
-0.146076 0.134496 0.560140
-0.142790 0.134370 0.560209
-0.139375 0.134126 0.559780
-0.136091 0.134000 0.559848
-0.132808 0.133874 0.559916
-0.129525 0.133748 0.559984
-0.126123 0.133504 0.559555
-0.122843 0.133378 0.559624
-0.119562 0.133252 0.559692
-0.116171 0.133010 0.559263
-0.112893 0.132884 0.559331
-0.109615 0.132758 0.559399
-0.106337 0.132632 0.559467
-0.103059 0.132506 0.559535
-0.099781 0.132380 0.559603
-0.096503 0.132254 0.559671
-0.093225 0.132128 0.559739
-0.089858 0.131886 0.559310
-0.086583 0.131760 0.559378
-0.083307 0.131634 0.559446
-0.080032 0.131508 0.559514
-0.076757 0.131382 0.559582
-0.073406 0.131141 0.559152
-0.070133 0.131015 0.559220
-0.066861 0.130890 0.559288
-0.063588 0.130764 0.559356
-0.060315 0.130638 0.559424
-0.057043 0.130512 0.559492
-0.053770 0.130387 0.559560
-0.050497 0.130261 0.559628
-0.047225 0.130135 0.559696
-0.043952 0.130009 0.559764
-0.040679 0.129884 0.559831
-0.037361 0.129644 0.559401
-0.034134 0.129632 0.559967
-0.030862 0.129506 0.560035
-0.027589 0.129381 0.560103
-0.024281 0.129141 0.559673
-0.021011 0.129015 0.559740
-0.017741 0.128890 0.559808
-0.014471 0.128764 0.559876
-0.011201 0.128638 0.559944
-0.007931 0.128513 0.560012
-0.004641 0.128274 0.559581
-0.001374 0.128148 0.559649
0.001893 0.128023 0.559717
0.005161 0.127897 0.559784
0.008428 0.127772 0.559852
0.011695 0.127646 0.559920
0.014963 0.127521 0.559988
0.018230 0.127395 0.560056
