256 192
0.165194 -0.061680 0.487500
0.165098 -0.063155 0.486797
0.165260 -0.064790 0.486800
0.165251 -0.066319 0.486331
0.165327 -0.067904 0.486097
0.165489 -0.069549 0.486097
0.165565 -0.071141 0.485861
0.165727 -0.072795 0.485858
0.165890 -0.074454 0.485853
0.165880 -0.075993 0.485382
0.166042 -0.077659 0.485375
0.166032 -0.079200 0.484903
0.166108 -0.080808 0.484662
0.166270 -0.082485 0.484652
0.166346 -0.084099 0.484409
0.166422 -0.085715 0.484166
0.166584 -0.087405 0.484152
0.166746 -0.089099 0.484136
0.166908 -0.090799 0.484119
0.166898 -0.092354 0.483643
0.167060 -0.094061 0.483623
0.167135 -0.095695 0.483374
0.167469 -0.097568 0.483808
0.167459 -0.099131 0.483329
0.167535 -0.100776 0.483077
0.167696 -0.102505 0.483051
0.167944 -0.104322 0.483249
0.168020 -0.105978 0.482994
0.168267 -0.107808 0.483188
0.168343 -0.109471 0.482931
0.168419 -0.111136 0.482672
0.168494 -0.112804 0.482413
0.168741 -0.114656 0.482601
0.168731 -0.116239 0.482116
0.168807 -0.117916 0.481854
0.169226 -0.119973 0.482483
0.169301 -0.121659 0.482218
0.169634 -0.123639 0.482619
0.169538 -0.125137 0.481908
0.169099 -0.126236 0.480313
0.168660 -0.127322 0.478722
0.167965 -0.128090 0.476473
0.166755 -0.128220 0.472909
0.165459 -0.128211 0.469136
0.164335 -0.128376 0.465814
0.163040 -0.128296 0.462063
0.161746 -0.128178 0.458323
0.160537 -0.128133 0.454813
0.159157 -0.127833 0.450878
0.157949 -0.127716 0.447390
0.156826 -0.127678 0.444129
0.155618 -0.127494 0.440662
0.154582 -0.127506 0.437638
0.153545 -0.127488 0.434623
0.152680 -0.127677 0.432048
0.151816 -0.127841 0.429480
0.150866 -0.127860 0.426706
0.150001 -0.127973 0.424154
0.149051 -0.127939 0.421396
0.148358 -0.128250 0.419287
0.147409 -0.128166 0.416544
0.146545 -0.128181 0.414022
0.145853 -0.128427 0.411933
0.144989 -0.128395 0.409426
0.144297 -0.128599 0.407350
0.143562 -0.128717 0.405174
0.142998 -0.129080 0.403427
0.142178 -0.129025 0.401053
0.141658 -0.129420 0.399421
0.140923 -0.129459 0.397270
0.140317 -0.129683 0.395439
0.139540 -0.129613 0.393196
0.138935 -0.129800 0.391376
0.138286 -0.129900 0.389458
0.137638 -0.129981 0.387545
0.137075 -0.130188 0.385846
0.136470 -0.130306 0.384048
0.135737 -0.130187 0.381945
0.135131 -0.130268 0.380158
0.134655 -0.130556 0.378685
0.134092 -0.130680 0.377011
0.133274 -0.130334 0.374726
0.132670 -0.130346 0.372961
0.132193 -0.130571 0.371507
0.131546 -0.130473 0.369650
0.131027 -0.130590 0.368103
0.130423 -0.130536 0.366358
0.129819 -0.130464 0.364618
0.129343 -0.130614 0.363188
0.128739 -0.130510 0.361458
0.128135 -0.130388 0.359733
0.127531 -0.130249 0.358014
0.126843 -0.129928 0.356098
0.126324 -0.129919 0.354591
0.125849 -0.129979 0.353188
0.125331 -0.129942 0.351689
0.124856 -0.129974 0.350295
0.124338 -0.129907 0.348805
0.123863 -0.129912 0.347420
0.123303 -0.129730 0.345839
0.122956 -0.129968 0.344760
0.122651 -0.130284 0.343782
0.122134 -0.130149 0.342313
0.121830 -0.130445 0.341341
0.121355 -0.130373 0.339979
0.120796 -0.130107 0.338424
0.120449 -0.130280 0.337365
0.120060 -0.130351 0.336210
0.119841 -0.130780 0.335449
0.119325 -0.130553 0.334009
0.118936 -0.130592 0.332864
0.118632 -0.130808 0.331917
0.118201 -0.130731 0.330682
0.117855 -0.130832 0.329644
0.117509 -0.130923 0.328609
0.117077 -0.130812 0.327385
0.116646 -0.130688 0.326164
0.116130 -0.130357 0.324756
0.115657 -0.130109 0.323447
0.114971 -0.129352 0.321665
0.114540 -0.129174 0.320462
0.113982 -0.128682 0.318976
0.113594 -0.128578 0.317875
0.113291 -0.128665 0.316968
0.112903 -0.128540 0.315873
0.112601 -0.128609 0.314971
0.112255 -0.128566 0.313977
0.112250 -0.129345 0.313739
0.112160 -0.129915 0.313313
0.112113 -0.130587 0.312981
0.111938 -0.130941 0.312369
0.111763 -0.131290 0.311759
0.111800 -0.132169 0.311616
0.111796 -0.132941 0.311379
0.111876 -0.133930 0.311328
0.111786 -0.134486 0.310906
0.111483 -0.134493 0.310023
0.110969 -0.133940 0.308682
0.110369 -0.133151 0.307162
0.110025 -0.133013 0.306197
0.107514 -0.127156 0.300566
0.107212 -0.127079 0.299708
0.116973 -0.153813 0.320466
0.155325 0.100765 0.508097
0.159278 0.103365 0.520474
0.155910 0.098593 0.509194
0.156676 0.097957 0.511265
0.155892 0.095806 0.508341
0.155625 0.094168 0.507084
0.156133 0.093261 0.508316
0.156468 0.092180 0.508992
0.156631 0.090934 0.509114
0.156881 0.089760 0.509510
0.157130 0.088578 0.509903
0.157293 0.087315 0.510019
0.157456 0.086046 0.510135
0.157619 0.084773 0.510248
0.157610 0.083354 0.509813
0.157687 0.082004 0.509651
0.157678 0.080583 0.509216
0.157755 0.079229 0.509054
0.157831 0.077873 0.508890
0.157908 0.076515 0.508725
0.157985 0.075154 0.508560
0.157976 0.073728 0.508124
0.158139 0.072424 0.508228
0.158302 0.071115 0.508330
0.158378 0.069743 0.508162
0.158455 0.068368 0.507992
0.158532 0.066991 0.507822
0.158781 0.065721 0.508189
0.158771 0.064283 0.507748
0.159020 0.063001 0.508111
0.159097 0.061611 0.507937
0.159173 0.060217 0.507762
0.159507 0.058967 0.508386
0.159670 0.057613 0.508474
0.159661 0.056161 0.508030
0.159651 0.054710 0.507585
0.159642 0.053258 0.507141
0.159633 0.051807 0.506696
0.159452 0.050273 0.505723
0.159614 0.048904 0.505807
0.159948 0.047607 0.506417
0.159767 0.046076 0.505444
0.159415 0.044477 0.503948
0.159148 0.042924 0.502717
0.159482 0.041613 0.503322
0.159558 0.040195 0.503140
0.159807 0.038837 0.503479
0.159883 0.037412 0.503294
0.159616 0.035870 0.502067
0.159607 0.034417 0.501622
0.159855 0.033043 0.501956
0.160189 0.031687 0.502548
0.160608 0.030345 0.503395
0.160684 0.028900 0.503204
0.160503 0.027388 0.502238
0.160665 0.025962 0.502305
0.160913 0.024550 0.502627
0.160989 0.023096 0.502434
0.161323 0.021688 0.503009
0.161656 0.020270 0.503582
0.161646 0.018786 0.503128
0.162151 0.017379 0.504207
0.161970 0.015865 0.503240
0.162389 0.014428 0.504058
0.162893 0.012987 0.505128
0.162883 0.011485 0.504668
0.162617 0.009964 0.503446
0.162350 0.008450 0.502227
0.162341 0.006955 0.501770
0.162417 0.005463 0.501564
0.162493 0.003969 0.501358
0.162740 0.002473 0.501656
0.162559 0.000974 0.500693
0.162806 -0.000530 0.500987
0.162882 -0.002035 0.500778
0.163129 -0.003552 0.501069
0.163291 -0.005071 0.501107
0.163794 -0.006622 0.502142
0.163956 -0.008155 0.502176
0.164203 -0.009703 0.502457
0.164364 -0.011247 0.502488
0.164696 -0.012820 0.503013
0.164772 -0.014364 0.502792
0.164933 -0.015924 0.502818
0.165009 -0.017474 0.502595
0.165170 -0.019043 0.502618
0.165074 -0.020562 0.501900
0.165150 -0.022118 0.501676
0.165311 -0.023697 0.501696
0.165387 -0.025259 0.501469
0.165548 -0.026846 0.501486
0.165538 -0.028390 0.501013
0.165699 -0.029985 0.501028
0.165689 -0.031531 0.500555
0.165850 -0.033133 0.500567
0.166011 -0.034741 0.500579
0.166086 -0.036322 0.500346
0.166076 -0.037875 0.499870
0.165981 -0.039394 0.499153
0.165885 -0.040911 0.498437
0.165876 -0.042461 0.497962
0.165866 -0.044011 0.497487
0.165685 -0.045486 0.496532
0.165078 -0.046760 0.494380
0.164641 -0.048097 0.492712
0.164376 -0.049506 0.491525
0.164025 -0.050864 0.490102
0.164100 -0.052432 0.489874
0.164176 -0.054002 0.489644
0.164337 -0.055622 0.489652
0.164327 -0.057151 0.489183
0.164402 -0.058729 0.488952
0.164478 -0.060309 0.488719
0.164553 -0.061892 0.488486
0.164629 -0.063478 0.488253
0.164704 -0.065065 0.488018
0.164779 -0.066656 0.487783
0.165025 -0.068361 0.488016
0.165186 -0.070016 0.488012
0.165091 -0.071500 0.487306
0.165251 -0.073161 0.487300
0.165327 -0.074766 0.487061
0.165487 -0.076436 0.487053
0.165477 -0.077984 0.486579
0.165552 -0.079596 0.486336
0.165713 -0.081278 0.486325
0.165788 -0.082896 0.486081
0.165863 -0.084517 0.485836
0.165938 -0.086141 0.485591
0.166099 -0.087838 0.485574
0.166174 -0.089468 0.485327
0.166249 -0.091100 0.485079
0.166409 -0.092809 0.485059
0.166484 -0.094448 0.484809
0.166729 -0.096243 0.485014
0.166804 -0.097889 0.484762
0.166965 -0.099616 0.484736
0.167125 -0.101349 0.484709
0.167200 -0.103005 0.484453
0.167360 -0.104746 0.484423
0.167520 -0.106493 0.484392
0.167595 -0.108158 0.484134
0.167669 -0.109826 0.483875
0.167829 -0.111585 0.483839
0.167904 -0.113259 0.483578
0.167979 -0.114935 0.483317
0.168139 -0.116706 0.483278
0.168299 -0.118482 0.483237
0.168373 -0.120169 0.482972
0.168533 -0.121953 0.482929
0.168608 -0.123646 0.482663
0.168343 -0.124948 0.481509
0.167823 -0.125945 0.479693
0.167303 -0.126926 0.477882
0.166529 -0.127588 0.475413
0.165415 -0.127815 0.472071
0.164301 -0.128009 0.468739
0.163273 -0.128277 0.465636
0.162074 -0.128302 0.462104
0.160961 -0.128401 0.458801
0.159764 -0.128358 0.455290
0.158481 -0.128171 0.451571
0.157454 -0.128281 0.448517
0.156341 -0.128249 0.445254
0.155399 -0.128413 0.442434
0.154372 -0.128435 0.439407
0.153430 -0.128544 0.436604
0.152573 -0.128744 0.434026
0.151631 -0.128800 0.431239
0.150859 -0.129069 0.428891
0.150003 -0.129195 0.426335
0.149231 -0.129419 0.424001
0.148460 -0.129621 0.421674
0.147519 -0.129550 0.418926
0.146748 -0.129705 0.416613
0.145892 -0.129710 0.414094
0.145079 -0.129755 0.411689
0.144308 -0.129841 0.409397
0.143580 -0.129971 0.407217
0.142809 -0.130014 0.404938
0.142081 -0.130102 0.402772
0.141353 -0.130168 0.400611
0.140583 -0.130146 0.398353
0.139898 -0.130239 0.396310
0.139086 -0.130104 0.393960
0.138359 -0.130086 0.391826
0.137674 -0.130117 0.389802
0.137074 -0.130271 0.387993
0.136432 -0.130336 0.386085
0.135663 -0.130165 0.383872
0.135021 -0.130192 0.381976
0.134421 -0.130273 0.380188
0.133737 -0.130189 0.378200
0.133138 -0.130234 0.376424
0.132412 -0.130036 0.374345
0.131728 -0.129893 0.372375
0.131087 -0.129807 0.370513
0.130446 -0.129703 0.368657
0.129974 -0.129892 0.367214
0.129417 -0.129911 0.365573
0.128777 -0.129755 0.363732
0.128221 -0.129740 0.362101
0.127580 -0.129548 0.360271
0.126982 -0.129419 0.358549
0.126341 -0.129191 0.356730
0.125701 -0.128944 0.354918
0.125146 -0.128845 0.353312
0.124590 -0.128730 0.351711
0.124204 -0.128935 0.350515
0.123648 -0.128791 0.348923
0.123093 -0.128630 0.347336
0.122496 -0.128367 0.345654
0.122025 -0.128347 0.344276
0.121555 -0.128313 0.342902
0.121084 -0.128266 0.341532
0.120656 -0.128294 0.340264
0.120144 -0.128131 0.338804
0.119674 -0.128043 0.337446
0.119246 -0.128032 0.336191
0.118818 -0.128009 0.334939
0.118475 -0.128156 0.333887
0.118048 -0.128109 0.332643
0.117620 -0.128050 0.331402
0.117404 -0.128446 0.330652
0.116934 -0.128272 0.329321
0.116507 -0.128178 0.328091
0.116206 -0.128358 0.327154
0.115821 -0.128337 0.326028
0.115436 -0.128306 0.324905
0.114883 -0.127875 0.323400
0.114456 -0.127721 0.322189
0.113945 -0.127358 0.320790
0.113350 -0.126782 0.319204
0.112923 -0.126587 0.318005
0.112412 -0.126180 0.316619
0.112070 -0.126161 0.315618
0.111728 -0.126132 0.314620
0.111344 -0.125992 0.313530
0.111002 -0.125943 0.312538
0.110744 -0.126090 0.311737
0.110528 -0.126335 0.311033
0.110187 -0.126259 0.310049
0.110013 -0.126595 0.309443
0.109798 -0.126819 0.308745
0.109625 -0.127144 0.308142
0.109494 -0.127571 0.307634
0.109236 -0.127671 0.306848
0.108853 -0.127439 0.305786
0.108427 -0.127088 0.304635
0.108086 -0.126943 0.303673
0.107660 -0.126567 0.302529
0.107445 -0.126733 0.301848
0.107441 -0.127450 0.301629
0.107520 -0.128390 0.301593
0.104066 -0.119879 0.293878
0.110624 -0.138200 0.307903
0.154691 0.101023 0.508972
0.155792 0.100760 0.512164
0.155612 0.099185 0.511178
0.155518 0.097699 0.510471
0.155765 0.096547 0.510874
0.155500 0.094897 0.509613
0.155576 0.093576 0.509460
0.155908 0.092491 0.510135
0.156155 0.091318 0.510531
0.156402 0.090138 0.510925
0.156563 0.088874 0.511042
0.156640 0.087532 0.510882
0.156801 0.086260 0.510996
0.156877 0.084911 0.510835
0.156953 0.083559 0.510673
0.156944 0.082136 0.510237
0.156935 0.080713 0.509801
0.157011 0.079357 0.509637
0.157087 0.077998 0.509473
0.157163 0.076637 0.509308
0.157154 0.075211 0.508871
0.157230 0.073846 0.508705
0.157306 0.072479 0.508538
0.157553 0.071228 0.508910
0.157629 0.069853 0.508741
0.157705 0.068476 0.508571
0.157781 0.067096 0.508400
0.157942 0.065769 0.508497
0.158018 0.064383 0.508324
0.158179 0.063047 0.508418
0.158340 0.061706 0.508511
0.158500 0.060360 0.508603
0.158576 0.058961 0.508426
0.158822 0.057653 0.508781
0.158898 0.056247 0.508602
0.158974 0.054838 0.508422
0.158879 0.053339 0.507711
0.158870 0.051885 0.507266
0.158861 0.050431 0.506820
0.158852 0.048977 0.506375
0.159012 0.047600 0.506457
0.159088 0.046181 0.506274
0.158909 0.044652 0.505302
0.158899 0.043197 0.504856
0.158805 0.041708 0.504148
0.158966 0.040319 0.504226
0.159126 0.038925 0.504303
0.159202 0.037496 0.504117
0.159193 0.036036 0.503670
0.159183 0.034576 0.503223
0.159259 0.033142 0.503035
0.159504 0.031756 0.503366
0.159835 0.030386 0.503954
0.159995 0.028961 0.504021
0.159986 0.027489 0.503570
0.160146 0.026056 0.503635
0.160307 0.024619 0.503698
0.160467 0.023177 0.503760
0.160627 0.021730 0.503820
0.160787 0.020278 0.503879
0.161202 0.018863 0.504705
0.161278 0.017385 0.504504
0.161438 0.015916 0.504557
0.161598 0.014442 0.504609
0.161928 0.012981 0.505169
0.162088 0.011494 0.505217
0.161993 0.009983 0.504503
0.161814 0.008470 0.503536
0.161720 0.006965 0.502823
0.161710 0.005465 0.502364
0.161955 0.003971 0.502661
0.162115 0.002468 0.502704
0.162190 0.000962 0.502495
0.162096 -0.000543 0.501782
0.162255 -0.002055 0.501823
0.162500 -0.003577 0.502112
0.162745 -0.005106 0.502399
0.162989 -0.006643 0.502683
0.163149 -0.008178 0.502717
0.163393 -0.009729 0.502997
0.163722 -0.011297 0.503524
0.163882 -0.012851 0.503551
0.164126 -0.014423 0.503825
0.164201 -0.015974 0.503602
0.164276 -0.017527 0.503378
0.164436 -0.019100 0.503400
0.164510 -0.020660 0.503174
0.164500 -0.022202 0.502702
0.164575 -0.023765 0.502475
0.164650 -0.025331 0.502247
0.164809 -0.026922 0.502263
0.164884 -0.028494 0.502033
0.165043 -0.030094 0.502047
0.165118 -0.031672 0.501815
0.165193 -0.033252 0.501583
0.165267 -0.034835 0.501350
0.165427 -0.036451 0.501359
0.165417 -0.038008 0.500882
0.165407 -0.039566 0.500405
0.165312 -0.041089 0.499686
0.165218 -0.042610 0.498969
0.165123 -0.044128 0.498252
0.165029 -0.045644 0.497536
0.164681 -0.047040 0.496101
0.164333 -0.048426 0.494669
0.163985 -0.049803 0.493241
0.163721 -0.051212 0.492054
0.163627 -0.052702 0.491345
0.163617 -0.054235 0.490876
0.163776 -0.055861 0.490882
0.163767 -0.057396 0.490411
0.163841 -0.058980 0.490178
0.163916 -0.060567 0.489944
0.163990 -0.062156 0.489709
0.163981 -0.063695 0.489238
0.164055 -0.065287 0.489002
0.164130 -0.066883 0.488765
0.164289 -0.068537 0.488762
0.164448 -0.070196 0.488757
0.164522 -0.071801 0.488517
0.164597 -0.073408 0.488277
0.164756 -0.075079 0.488268
0.164830 -0.076693 0.488026
0.164820 -0.078246 0.487550
0.164895 -0.079863 0.487307
0.165053 -0.081549 0.487294
0.165128 -0.083172 0.487048
0.165202 -0.084799 0.486802
0.165361 -0.086497 0.486786
0.165435 -0.088129 0.486537
0.165509 -0.089764 0.486289
0.165668 -0.091474 0.486268
0.165742 -0.093115 0.486017
0.165901 -0.094834 0.485994
0.166059 -0.096559 0.485970
0.166218 -0.098288 0.485944
0.166376 -0.100022 0.485916
0.166535 -0.101761 0.485887
0.166609 -0.103423 0.485630
0.166767 -0.105170 0.485598
0.166926 -0.106923 0.485565
0.167000 -0.108594 0.485305
0.167074 -0.110268 0.485044
0.167232 -0.112033 0.485007
0.167306 -0.113714 0.484744
0.167380 -0.115396 0.484480
0.167538 -0.117173 0.484439
0.167612 -0.118862 0.484174
0.167686 -0.120554 0.483908
0.167844 -0.122343 0.483863
0.167834 -0.123944 0.483373
0.167656 -0.125348 0.482439
0.167141 -0.126349 0.480622
0.166541 -0.127235 0.478588
0.165858 -0.128002 0.476339
0.165007 -0.128543 0.473656
0.163988 -0.128851 0.470540
0.162884 -0.129023 0.467214
0.161865 -0.129270 0.464117
0.160594 -0.129164 0.460373
0.159408 -0.129130 0.456859
0.158221 -0.129061 0.453355
0.157119 -0.129070 0.450079
0.156017 -0.129046 0.446813
0.154999 -0.129105 0.443774
0.153981 -0.129134 0.440744
0.153048 -0.129250 0.437939
0.152115 -0.129339 0.435142
0.151182 -0.129401 0.432353
0.150333 -0.129557 0.429788
0.149484 -0.129687 0.427230
0.148720 -0.129916 0.424894
0.147872 -0.129999 0.422351
0.147023 -0.130057 0.419816
0.146175 -0.130090 0.417288
0.145327 -0.130099 0.414767
0.144564 -0.130212 0.412467
0.143758 -0.130237 0.410067
0.142995 -0.130305 0.407780
0.142231 -0.130351 0.405500
0.141510 -0.130442 0.403332
0.140747 -0.130444 0.401065
0.140026 -0.130492 0.398911
0.139305 -0.130519 0.396762
0.138584 -0.130526 0.394620
0.137822 -0.130441 0.392380
0.137185 -0.130546 0.390460
0.136507 -0.130561 0.388441
0.135829 -0.130557 0.386428
0.135109 -0.130460 0.384317
0.134431 -0.130416 0.382317
0.133837 -0.130499 0.380529
0.133243 -0.130565 0.378746
0.132607 -0.130539 0.376866
0.131846 -0.130268 0.374683
0.131210 -0.130203 0.372815
0.130575 -0.130119 0.370952
0.129982 -0.130095 0.369197
0.129389 -0.130053 0.367447
0.128795 -0.129994 0.365703
0.128244 -0.129997 0.364065
0.127651 -0.129904 0.362331
0.127059 -0.129794 0.360603
0.126424 -0.129586 0.358778
0.125832 -0.129440 0.357060
0.125239 -0.129278 0.355348
0.124689 -0.129181 0.353741
0.124138 -0.129068 0.352139
0.123630 -0.129024 0.350642
0.123122 -0.128964 0.349149
0.122613 -0.128890 0.347661
0.122063 -0.128715 0.346078
0.121555 -0.128611 0.344600
0.121089 -0.128579 0.343225
0.120623 -0.128534 0.341854
0.120199 -0.128563 0.340586
0.119691 -0.128402 0.339124
0.119184 -0.128227 0.337668
0.118760 -0.128217 0.336412
0.118378 -0.128286 0.335258
0.117954 -0.128252 0.334009
0.117531 -0.128205 0.332764
0.117191 -0.128333 0.331718
0.116809 -0.128357 0.330578
0.116428 -0.128369 0.329441
0.116046 -0.128371 0.328308
0.115706 -0.128457 0.327274
0.115367 -0.128533 0.326244
0.114902 -0.128309 0.324928
0.114437 -0.128073 0.323615
0.113931 -0.127724 0.322211
0.113382 -0.127263 0.320716
0.112918 -0.126983 0.319417
0.112370 -0.126491 0.317931
0.111906 -0.126183 0.316641
0.111483 -0.125963 0.315449
0.111144 -0.125933 0.314451
0.110805 -0.125893 0.313457
0.110425 -0.125741 0.312370
0.110170 -0.125887 0.311570
0.109873 -0.125922 0.310678
0.109617 -0.126053 0.309883
0.109446 -0.126387 0.309277
0.109232 -0.126611 0.308579
0.109019 -0.126828 0.307883
0.108806 -0.127039 0.307189
0.108592 -0.127244 0.306497
0.108337 -0.127334 0.305714
0.107999 -0.127200 0.304748
0.107494 -0.126617 0.303415
0.107114 -0.126350 0.302364
0.106860 -0.126404 0.301592
0.106855 -0.127119 0.301373
0.106142 -0.125931 0.299597
0.105137 -0.123934 0.297188
0.106466 -0.128244 0.299896
0.153883 0.101105 0.509289
0.154213 0.100061 0.509976
0.154288 0.098752 0.509827
0.154195 0.097272 0.509122
0.154524 0.096209 0.509804
0.154346 0.094646 0.508821
0.154591 0.093490 0.509223
0.154835 0.092327 0.509622
0.155080 0.091156 0.510019
0.155239 0.089901 0.510138
0.155399 0.088641 0.510256
0.155559 0.087377 0.510372
0.155635 0.086034 0.510213
0.155710 0.084689 0.510053
0.155785 0.083341 0.509892
0.155861 0.081991 0.509730
0.155852 0.080571 0.509295
0.155927 0.079217 0.509132
0.156002 0.077861 0.508968
0.155993 0.076438 0.508533
0.156069 0.075078 0.508368
0.156144 0.073716 0.508202
0.156303 0.072412 0.508307
0.156463 0.071103 0.508409
0.156538 0.069730 0.508241
0.156698 0.068413 0.508341
0.156773 0.067034 0.508171
0.156932 0.065708 0.508268
0.157008 0.064324 0.508096
0.157083 0.062937 0.507923
0.157242 0.061598 0.508016
0.157401 0.060255 0.508108
0.157477 0.058858 0.507932
0.157636 0.057506 0.508022
0.157795 0.056148 0.508110
0.157954 0.054787 0.508196
0.158029 0.053376 0.508016
0.158020 0.051921 0.507570
0.158011 0.050466 0.507125
0.158001 0.049011 0.506679
0.158161 0.047633 0.506761
0.158151 0.046175 0.506314
0.158058 0.044681 0.505605
0.157964 0.043190 0.504896
0.157955 0.041735 0.504451
0.157946 0.040280 0.504005
0.158020 0.038856 0.503821
0.158095 0.037430 0.503636
0.158170 0.036001 0.503450
0.158245 0.034569 0.503263
0.158236 0.033109 0.502816
0.158479 0.031724 0.503147
0.158722 0.030332 0.503476
0.158965 0.028932 0.503803
0.159040 0.027482 0.503611
0.159283 0.026070 0.503933
0.159441 0.024632 0.503997
0.159600 0.023188 0.504058
0.159675 0.021724 0.503861
0.159833 0.020272 0.503920
0.160244 0.018857 0.504746
0.160403 0.017391 0.504801
0.160393 0.015898 0.504343
0.160636 0.014435 0.504651
0.161047 0.012983 0.505465
0.161205 0.011496 0.505513
0.161195 0.009990 0.505052
0.161018 0.008474 0.504084
0.160756 0.006958 0.502864
0.160746 0.005459 0.502405
0.161073 0.003966 0.502955
0.161147 0.002462 0.502746
0.161390 0.000954 0.503040
0.161380 -0.000556 0.502577
0.161538 -0.002072 0.502617
0.161780 -0.003597 0.502905
0.162023 -0.005130 0.503191
0.162265 -0.006670 0.503474
0.162423 -0.008210 0.503506
0.162581 -0.009754 0.503537
0.162823 -0.011314 0.503815
0.162981 -0.012870 0.503842
0.162971 -0.014404 0.503372
0.163045 -0.015952 0.503150
0.163203 -0.017518 0.503173
0.163277 -0.019073 0.502949
0.163351 -0.020630 0.502724
0.163425 -0.022189 0.502498
0.163583 -0.023772 0.502517
0.163741 -0.025359 0.502535
0.163899 -0.026952 0.502550
0.164056 -0.028549 0.502565
0.164130 -0.030126 0.502334
0.164204 -0.031705 0.502102
0.164362 -0.033315 0.502112
0.164520 -0.034929 0.502121
0.164677 -0.036549 0.502129
0.164583 -0.038078 0.501409
0.164657 -0.039671 0.501173
0.164563 -0.041198 0.500453
0.164470 -0.042722 0.499735
0.164376 -0.044244 0.499017
0.164282 -0.045764 0.498299
0.163854 -0.047125 0.496624
0.163593 -0.048554 0.495430
0.163164 -0.049893 0.493761
0.162903 -0.051305 0.492573
0.162726 -0.052753 0.491626
0.162549 -0.054197 0.490680
0.162539 -0.055728 0.490211
0.162529 -0.057260 0.489742
0.162519 -0.058791 0.489273
0.162593 -0.060373 0.489040
0.162667 -0.061957 0.488807
0.162741 -0.063544 0.488573
0.162815 -0.065133 0.488338
0.162888 -0.066724 0.488102
0.163046 -0.068374 0.488101
0.163203 -0.070030 0.488097
0.163360 -0.071690 0.488092
0.163434 -0.073295 0.487853
0.163508 -0.074902 0.487612
0.163582 -0.076512 0.487371
0.163655 -0.078125 0.487129
